molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x773f291db220>,COC(=O)c1ccsc1NC(=O)c1cccc(N(C)C)c1,0.8824705358210875,2.035113912209358,2.8530000000000015,58.64,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db290>,Cc1cc(Cl)ccc1OCC(=O)NCc1ccccc1,0.9166107577550309,1.5413133662416403,3.3436200000000014,38.33,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db300>,CC(O)CN(C)C(=O)Nc1ccc2cn[nH]c2c1,0.7677354040522348,2.80913634306512,1.4074000000000002,81.25,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db370>,Cc1n[nH]c(C)c1CCCNC(=O)Nc1cccc(C(F)(F)F)c1,0.7247337134868217,2.2521684683256833,3.799640000000002,69.81,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db3e0>,Cc1ccc(N2CCN(C(=O)C3CCC3)CC2)nn1,0.8023517583642675,2.062451507627083,1.23372,49.33,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db450>,CCCCNC(=O)C(C)NC(=O)NCC(C)(C)C(N)=O,0.47452470654381856,2.733002594121446,0.10190000000000088,113.32,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db4c0>,CC(C)NC(=O)CNC(=O)Nc1cccc(F)c1,0.7601456518796934,1.7547645625696244,1.4717999999999996,70.23,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db530>,CC(C)NC(=O)C(NC(=O)Cc1ccc(F)cc1)C(C)C,0.843219443229013,2.2450947682746047,2.0336,58.2,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db5a0>,Cc1nc2cc(N)ccc2n1CC(=O)N(C)CC(C)O,0.8076870039889004,2.848923994515925,0.7661199999999997,84.38,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db610>,CCC(C)(C)NC(=O)c1cnc(N2CCCCC2)nc1N,0.8856862568260048,2.4027507822358825,1.9674999999999998,84.14,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db680>,COc1ccccc1-c1nnn(Cc2noc(-c3ccsc3)n2)n1,0.5509482116017109,2.52498751688276,2.5085000000000006,91.75,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db6f0>,Cc1cccc(Cn2ncc3c(N4CCOCC4)ncnc32)n1,0.7284834829167046,2.421869410982884,1.4146200000000002,68.96000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db760>,C#CCN1CCN(C(=O)NCc2cccc(OC(F)F)c2)CC1,0.8398666436406161,2.304219299601053,1.7483999999999997,44.81,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db7d0>,Cc1cc(C)c(C(=O)Nc2ccc(F)cc2)c(=O)[nH]1,0.870439010914861,1.9304264583174167,2.38314,61.96,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db840>,CC(O)(CNC(=O)c1csnn1)c1cc(Cl)ccc1Cl,0.9019618952181534,3.1301556495275804,2.4824,75.11,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db8b0>,CC(C)c1ccccc1OCc1nc(C2CCOC2)no1,0.8447413994890787,2.8044382424234087,3.275900000000002,57.38,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db920>,COc1ccc(C2CC(C)N(c3ccc(N)cc3C)C2C)cc1,0.8562434760960322,3.372256010966397,4.356720000000003,38.49,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291db990>,CC(Oc1ccccc1)C(=O)N1CCN(Cc2nc(C(C)C)no2)CC1,0.789022152680848,2.61918682233728,2.3047000000000004,71.7,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dba00>,COc1cccc(OCC(=O)Oc2ccc(C#N)cc2)c1,0.6227735839887294,1.8181128512014002,2.55128,68.55000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dba70>,Cc1nnc2n1CCN(C(=O)Cc1ncc(-c3cccnc3)o1)C2,0.7194225673274199,2.713385111682326,1.2214199999999995,89.94000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbae0>,CN(CC(=O)C(O)c1ccc2c(c1)OCCO2)c1ccccc1,0.9168144865387189,2.784443543193891,2.1967,59.000000000000014,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbb50>,COc1ccc(-n2ccc(C(=O)NC3CCCCC3)n2)cc1,0.944052350837111,1.94131326103291,2.9434000000000013,56.15,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbbc0>,Cc1cc(C(=O)OCC(=O)N(C(C)C)C(C)C)c(C)[nH]1,0.8425752683161754,2.4745918308943953,2.4337400000000002,62.400000000000006,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbc30>,COc1ccccc1NC(=O)COC(=O)c1ccccc1O,0.8269648262914892,1.6369372529683943,2.1963000000000004,84.86,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbca0>,CC(=O)Nc1cccc(NC(=O)c2c(C)oc(C)c2C)c1,0.9078085621814811,1.975282486828931,3.415560000000002,71.34,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbd10>,CC(C1CC1)N(C)C(=O)NCCC(=O)Nc1cccc(C(N)=O)c1,0.7053308155184589,2.620818241773282,1.5539999999999996,104.53,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbd80>,Cn1cc(C(=O)CSc2nnc(C(C)(C)C)n2N)ccc1=O,0.5118403721877883,2.6100871120759344,0.9630999999999998,95.80000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbdf0>,CC(=O)Nc1cccc(C(=O)OC2CCOC2=O)c1,0.8261849673219337,2.5193772684351696,1.1173,81.70000000000002,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbe60>,Cc1ccc(C)c(OCCSc2n[nH]c(=O)n2C2CC2)c1,0.6582736254860806,2.339488992009745,2.6942400000000006,59.91,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbed0>,Cn1nc(C(=O)Nc2ccc(Br)cc2Cl)cc1C1CC1,0.9064570928413396,2.294491180006821,3.965700000000002,46.92,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dbf40>,Cc1ncc2c(n1)CN(C(=O)NCCOc1ccc(F)cc1)C2,0.8765279921092045,2.3021992135332745,2.02832,67.35000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc040>,CC1(C)CC2CC(C)(C1)c1ccccc1S2(=O)=O,0.7201578227265987,4.703587942986396,3.3103000000000016,34.14,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc0b0>,Cc1ccc(NC(=O)CN2C(=O)COc3ccc(C)cc32)nc1,0.9416199643949315,2.152876577707561,2.0625399999999994,71.53,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc120>,CCC(=O)N1CCCC1C(=O)Nc1cc(C)nc2ccnn12,0.9284769294808681,2.9212966514311773,1.37722,79.6,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc190>,Cc1ccc(N)cc1S(=O)(=O)NCCc1ccncc1,0.8173971459251638,2.0277509602266015,1.49322,85.08,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc200>,CCNC(=O)c1ccc(NC(=O)N(C)CC(F)(F)F)cc1Cl,0.8864553536648235,2.2050098293352995,3.1157000000000012,61.440000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc270>,CC(C)c1nn(C)cc1CNC(=O)c1cnn2c1OCCC2,0.9275525706404688,2.9592896102884954,1.4524999999999997,73.97000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc2e0>,Cc1nn(C)c(NC(=O)c2cccnc2SCCO)c1C,0.8229850793686334,2.4998409679122737,1.7686399999999998,80.04,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc350>,CC(=O)c1ccc(NC(=O)C(C)N2CCC(N3CCNC3=O)CC2)cc1,0.7852923681186748,2.608801053533705,1.7058,81.75,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc3c0>,Cc1cc(C)c2oc(C(=O)NCc3ccco3)cc(=O)c2c1,0.8064234458976393,2.266298543290974,2.9328400000000014,72.45,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc430>,COc1ccccc1CC(C)(C)C(=O)NCCN1CCCC1=O,0.8363993884613886,2.3210205422046037,2.0025,58.64,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc4a0>,Cc1nc(NCC(=O)N2CCOCC2)c2nc(C)oc2n1,0.8799213583813073,2.708187466586015,0.5053399999999995,93.38000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc510>,Cc1cccc(C2(Cc3ccccc3)CCN(C(=O)C(C)(C)C)C2)n1,0.8434716302860182,2.9836848565465512,4.148920000000003,33.2,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc580>,CCOC(=O)C(C)NC(=O)C1CCCN(C(=O)OC)C1,0.7621024207050956,2.752963173721227,0.5326000000000006,84.94000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc5f0>,CC(CC(=O)c1ccccc1)NS(=O)(=O)c1cnn(C)c1,0.8170791831716576,2.6821360812719526,1.3599,81.06,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc660>,COc1ccc(NNC(=O)CCC2CCCC2)cc1Cl,0.7858928776198042,2.0416550666464985,3.762100000000003,50.36,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc6d0>,COC(C(=O)NCc1ccnc(-n2cccn2)c1)c1ccccc1,0.755720044621729,2.6676631276566294,2.2712000000000003,69.03999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc740>,CN1CCc2c(cc(C(=O)NCCc3ccccc3)n2C(C)(C)C)C1,0.9286707935495284,2.5550771702425763,3.203500000000002,37.27,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc7b0>,CCC(C)Cn1ncc(C(=O)NCc2ccccc2C)c1C1CC1,0.8347297051866526,2.768832545403063,4.045020000000003,46.92,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc820>,COC(=O)c1cc(C)ccc1N1CCOC(C)(C)C1,0.7680239162549317,2.2415841506251084,2.396820000000001,38.769999999999996,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc890>,CCOC(=O)CCC(C)NC(=O)N=c1[nH]c2ccccc2n1C(C)C,0.7883385405734533,3.3430305612766027,2.892400000000001,88.47999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc900>,Cc1csc(NC(=O)NCCc2c[nH]c3ccc(F)cc23)n1,0.6894951266934599,2.226712368175768,3.4361200000000007,69.81,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc970>,CC(C)Cc1ncc2c(n1)CN(C(=O)Cn1cc(Cl)cn1)CC2,0.8592893349818427,2.7317224948673235,2.1098999999999997,63.910000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dc9e0>,CCOC(=O)CC1CN(CCC(F)(F)F)CCC1=O,0.720711411638297,3.0464832361633336,1.7830000000000001,46.61,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dca50>,COc1ccc(CNC(=O)c2cn(C)nc2-c2ccc(F)cc2)cc1,0.7767390944525346,1.8927790801636402,3.1648000000000014,56.15,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dcac0>,Cc1nn(C)c(C)c1CCC(=O)NCC1CCOC1,0.8677893550398029,2.7557023772885785,1.1222399999999997,56.150000000000006,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dcb30>,CC(C)(CNC(=O)c1cc(F)ccc1F)c1ccncc1,0.9399686947722837,2.1593401721563072,3.067400000000001,41.99,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dcba0>,COC1CCCCC1NC(=O)NCc1ccc(SC)cc1,0.8215581545869335,2.8409322808132416,3.165300000000002,50.36,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dcc10>,Cc1noc(C2CCCN(C(=O)c3ccc(F)cc3)C2)n1,0.8521216522668303,2.506963614428452,2.536920000000001,59.230000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dcc80>,CCN(C(=O)c1cn(CC(N)=O)c2ccccc12)c1ccccc1,0.7848913912560854,2.096863120732099,2.7933000000000012,68.33000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dccf0>,Cc1cc(C(=O)N2CCCC2CCO)no1,0.8303672689273969,2.7527530847292283,0.9700199999999999,66.57000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dcd60>,CCN(C(=O)c1csc(COc2cccc(C)c2)n1)C(C)C,0.8109671019248773,2.2421034328488005,3.9010200000000026,42.43000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dcdd0>,CCNC(=O)c1nc(Cc2ccccc2)oc1C,0.8975856459996141,2.0563710821005134,2.3235200000000003,55.13,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dce40>,COc1c(Cl)cc(Cl)cc1C(=O)NCCN1CCOCC1,0.8962523522569513,2.051453789923695,2.064,50.8,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dceb0>,CCOc1ccc(OCC(=O)Nc2ccccc2C#N)cc1,0.8892164764374584,1.7114266538900527,2.9744800000000007,71.35,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dcf20>,Cn1cc(CCC(=O)NC2CC2)c(-c2ccccc2)n1,0.9050146981540081,2.0286906941768628,2.2983000000000002,46.92,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dcf90>,CC(NS(=O)(=O)c1ccccc1)c1cccc(S(N)(=O)=O)c1,0.8570641712114315,2.317530274259962,1.3735000000000002,106.32999999999998,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd000>,COCCOc1ccc(C(=O)N(C)Cc2ccccn2)cc1,0.7367357010544205,1.8679123681757677,2.3790000000000004,51.660000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd070>,COc1ccc2c(c1)C(Nc1nccc(C)n1)c1cccnc1N2,0.7702535703931881,3.103405545239047,3.447120000000001,71.96,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd0e0>,Cc1nc(CN2CCN(Cc3cccc4ccccc34)CC2)oc1C,0.726582690762578,2.1043483910765364,3.7624400000000024,32.510000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd150>,Cc1ccnc(N2CCC(C(O)CNC(=O)Cn3cncn3)CC2)n1,0.7441360769087632,3.086702384019077,-0.2297799999999992,109.06000000000002,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd1c0>,CCOC(=O)C1(NCc2ccc(C#N)cc2)CCC1,0.8218111961142625,2.2665781162385965,2.13368,62.12,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd230>,COc1cc(=O)n(CCNC(=O)c2ccc(Cl)cc2)cc1OC,0.8750264246649259,2.0273955422046033,1.9489000000000003,69.56,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd2a0>,Cc1ccc(NC(=O)Nc2sccc2C(=O)N2CCOCC2)cc1,0.8974879488879016,2.0848261150268073,3.1729200000000013,70.67,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd310>,CCCSc1nnc(CCC(=O)NC2CCc3ccccc32)n1C,0.7844094970539782,2.760971326414394,3.0535000000000014,59.81,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd380>,Cc1noc(C)c1CCCNC(=O)C(C)NC(=O)c1ccc(F)cc1,0.7528915679820549,2.5072807285006835,2.29784,84.22999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd3f0>,Cc1ccccc1C1(CNS(C)(=O)=O)CCOCC1,0.91277458499985,2.4294768099976682,1.5924200000000002,55.400000000000006,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd460>,COC(=O)Cc1cc(NS(C)(=O)=O)c2c(c1)n(C)c(=O)n2C,0.7947227037088422,2.6365848956482942,-0.036000000000000254,99.4,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd4d0>,Cc1cccc(NC(=O)c2cccc(OCc3nc(C)no3)c2)c1,0.7771223908860136,1.9345090581706206,3.5177400000000016,77.25,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd540>,C#CCN(CC(=O)NCc1ccc(Cl)cc1)Cc1ccccc1,0.7929960006628791,2.0129929198269796,3.0916000000000015,32.34,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd5b0>,Cc1cc(F)ccc1S(=O)(=O)N1CCC(OC(C)C)CC1,0.8580711053277863,2.2258978714443156,2.712220000000001,46.61,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd620>,CCCc1noc(-c2ccc(NCC(C)N3CCOCC3)nc2)n1,0.8333207161815913,2.9700176331511354,2.2166999999999994,76.31,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd690>,COc1ccc(Cl)cc1NC(=O)N(C)Cc1ccco1,0.9370251192408592,1.9561020591277014,3.605500000000002,54.71,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd700>,COC(=O)N1CCN(C(=O)NCc2cn(C)nc2C(C)(C)C)CC1,0.8823469439779494,2.5136266501438644,1.3112,79.7,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd770>,COCc1ncc(-c2csc(-c3ccsc3)n2)s1,0.7250584908442781,2.6998154259919147,4.1415000000000015,35.010000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd7e0>,CCN(CCO)C(=O)Nc1cccc(Oc2ncccn2)c1,0.8530511090711724,2.238261818725219,2.115,87.58,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd850>,Cc1ccc(Nc2nnc(SCCC#N)s2)c(C)c1,0.6680452558653236,2.3674874050629793,3.904320000000003,61.6,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd8c0>,Cc1ncsc1-c1cncn1C1CCN(CC(C)O)CC1,0.9417637318878808,3.351710537505374,2.33272,54.18000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd930>,Cc1ccc2nc(C)cc(-c3ncn(CC(=O)N4CCCC4)n3)c2c1,0.7381455741466916,2.432699313099718,2.73254,63.910000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dd9a0>,Cc1ccc(-c2noc(COc3ccc(N)cc3)n2)cc1,0.7431853266307108,1.8609856128659672,3.20622,74.17,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dda10>,CC(NC(=O)Cc1cccs1)C(=O)NCCc1ccccc1,0.8221833883909588,2.2965978566775433,2.1541999999999994,58.2,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dda80>,Cn1ncc(CNC(=O)NCc2cccc(COCC(F)(F)F)c2)n1,0.7930302703349277,2.5978024449678507,1.8933999999999995,81.07000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddaf0>,CC(=O)c1ccc(NC(=O)COC(=O)c2c(C)noc2C)cc1,0.6709818344083511,1.945799113633175,2.2895400000000006,98.5,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddb60>,CN(CCO)C(=O)CSc1nnc(-c2ccccc2F)n1C1CC1,0.7731730814354298,2.3184417592139006,1.9618999999999995,71.25,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddbd0>,CC(C)(C)c1ccc(OC2CC2)c(S(C)(=O)=O)c1,0.8462396236489571,2.1932111706727646,2.9288000000000016,43.370000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddc40>,Cc1csc(CN(Cc2ccco2)C(=O)c2ccc(C)n2C)n1,0.7193085145138949,2.600243678299277,3.5340400000000027,51.27,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddcb0>,CCOc1ncccc1C(=O)NCC1CCOC1C,0.8778670406504215,3.1809527321107165,1.6351,60.45,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddd20>,COc1ccc(-n2ccc(C(=O)Nc3c(C)cc(C)cc3C)n2)cc1,0.7821186471979852,2.0125294779348852,4.058460000000002,56.15,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddd90>,CC(NC(=O)CS(=O)(=O)c1nccn1C)c1cc2ccccc2[nH]1,0.7323975880208436,3.1429721550471497,1.5524999999999995,96.85,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dde00>,CCC(=O)N1CCCN(C(=O)Nc2ccc(C(=O)NC(C)C)cc2)CC1,0.8643449778315391,1.9575256433098147,2.301,81.75,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291dde70>,CCc1nc(CN(C)C(C)C(=O)NC2CCCCC2)no1,0.8673719848009978,2.858399885614892,1.9011999999999993,71.26,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddee0>,CC(=O)c1cccc(C(=O)Nc2nnc(Cc3ccc(Cl)cc3)o2)c1,0.7040023193404619,2.058022200423661,3.7687000000000026,85.09,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddf50>,CCc1c(C)nc(C)nc1N1CCC(N2CCCC2=O)CC1,0.8590601414210887,2.4625097095440776,2.24704,49.330000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291ddfc0>,CCCC(C)C(=O)c1ccc2c(c1)N(CC)C(=O)CS2,0.7750761733230289,2.897819705471635,3.7641000000000027,37.38,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de030>,COC(=O)C1=C(C)NC(=O)CC1C(=O)N(CC1CCC1)C1CC1,0.776185769894219,3.118898675158701,1.3605999999999991,75.71,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de0a0>,Cc1noc(C)c1CNC(=O)NCc1cccc(F)c1,0.9015682572279959,2.037376509677152,2.429940000000001,67.16,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de110>,COc1ccccc1CN(C(=O)c1cc(-c2ccccc2)on1)C1CC1,0.6712489645205985,2.087751335617508,4.155000000000003,55.57,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de180>,CC(NC(=O)COc1cccnc1)C(=O)N(C)CCC(F)(F)F,0.8181691716323366,2.8158376329750787,1.3758999999999997,71.52999999999999,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de1f0>,Cc1ccc2c(c1)NC(=O)C(C(=O)Nc1ccc3c(c1)COC3)O2,0.8315994091817663,3.055555272902687,2.3634199999999996,76.66000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de260>,CC(=O)Oc1ccccc1C(=O)Nc1cccc(C#N)c1,0.6921875848381889,1.7957927729745435,2.7358800000000008,79.19,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de2d0>,CCN(CC(=O)Nc1cccc(C(=O)NC(C)C)c1)c1ccccc1,0.8135902671645426,1.8686323350777396,3.2898000000000023,61.440000000000005,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de340>,COc1ccc(CC(=O)NC2CCCn3nc(C)cc32)cc1C,0.9439857915888661,2.938203790638754,2.7023400000000004,56.15,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de3b0>,CCOc1ccc(CCC(=O)NC2CCCCC2)cc1,0.8630311968312588,1.6778508086540374,3.466800000000002,38.33,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de420>,CCOC(=O)C1CCCN(C(=O)c2ccccc2F)C1,0.7971724978177755,2.2377026575195877,2.2410000000000005,46.61,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de490>,Cc1cc(C2CCCN2C(=O)Cc2n[nH]c(=O)c3ccccc23)n[nH]1,0.762506539511884,3.0716427686344616,1.86082,94.74000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de500>,Cc1cc(S(=O)(=O)Nc2ccc(S(C)(=O)=O)cc2C)c(C)o1,0.9198899142876639,2.2712230919347682,2.409160000000001,93.45,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de570>,C=CCNC(=O)COc1cccc(NC(=O)C2CC2C)c1,0.7537061547133558,2.7516054107867163,1.9620999999999997,67.43,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de5e0>,Cc1ccccc1C(C)NC(=O)NCc1nncn1C1CC1,0.8906479747725569,2.7671107953517726,2.481820000000001,71.84,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de650>,CCCCn1nc(C(=O)N2CC(C)c3cc(F)ccc32)ccc1=O,0.8664382755466968,2.8878764030379642,2.9464000000000015,55.2,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de6c0>,CCCc1cc(=O)n2nc(NC(=O)C(CC)CC)sc2n1,0.8891440063136714,2.584538845896361,2.4782,76.36000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de730>,CC(C)c1ccc(OCC(=O)C(C#N)c2ccccn2)cc1,0.818130242085014,2.6830914405130635,3.460280000000002,62.980000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de7a0>,Cc1nn(C)c(C)c1CNC(=O)c1ccc(-n2ccnn2)cc1,0.7928449928186275,2.325704270015253,1.54764,77.63000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de810>,CC1CCCCN1S(=O)(=O)NCCc1ccc(F)cc1,0.904855719426236,2.5126996355415674,2.077,49.410000000000004,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de880>,CC(C)c1n[nH]cc1C(=O)OCCCn1cncn1,0.6280957541453337,2.966964328139902,1.3717,85.69000000000001,0.984,1.0,0.871
<rdkit.Chem.rdchem.Mol object at 0x773f291de8f0>,Cc1cccc(N2Cc3c(C(=O)NC4CCCC4)n[nH]c3C2=O)c1,0.9105627140102729,2.4907913324181123,2.5509200000000005,78.09,0.984,1.0,0.871
