molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7471129df220>,Cc1ccc(NC(=O)c2ccc(=O)n(C)n2)cc1S(=O)(=O)N(C)C,0.8695877907216489,2.1814950636054036,0.5913199999999998,101.36999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df290>,CC1CN(Cc2cccc(NC(=O)c3ccnc(F)c3)c2)C(C)CO1,0.8670551643591217,3.0180483797646467,3.082200000000001,54.46000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df300>,COCC(=O)N1CCCC(c2cncc(-c3ccc(F)cc3F)n2)C1,0.8534021224876126,2.9097192041707576,2.7742000000000013,55.32,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df370>,COc1ccccc1NC(=O)CSc1nc(=O)[nH]c2c1CCCC2,0.6420085442161941,2.3005110648595846,2.3881000000000006,84.07999999999998,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df3e0>,CCOC(=O)c1nc(NC(=O)c2cccc(OCC)c2)sc1C,0.820380071271289,2.040806840281526,3.2792200000000022,77.52,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df450>,CC(=O)NC(C)C(=O)Nc1ccc(-c2ccccc2)cc1,0.9056047167958329,1.980760250673562,2.816700000000001,58.2,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df4c0>,CN(C(=O)c1cnn(-c2ccc(F)cc2F)c1)c1nccs1,0.745464985763471,2.559531049494449,2.8836000000000013,51.02,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df530>,CCOC(=O)C(N)c1ncc(-c2ccncc2)s1,0.8504283600209512,3.032208089671454,1.7679999999999998,78.10000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df5a0>,CN(C(=O)c1n[nH]c2ccccc12)c1ccc2c(c1)OCO2,0.7887165754960807,2.274501482186757,2.568200000000001,67.45,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df610>,CCn1cnnc1C1CCN(C(=O)Cc2c(C)nn(C)c2C)CC1,0.8536848468871597,2.592994457262119,1.5970399999999998,68.84,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df680>,Cc1ccc2[nH]c(CN3CCN(S(=O)(=O)c4ccccc4)CC3)nc2c1,0.7655411037915486,2.0700873356175062,2.3778200000000007,69.30000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df6f0>,CC(CC#N)N(C)Cc1ccc(OC(F)(F)F)cc1,0.8246095509568355,2.7187257700999847,3.319180000000002,36.260000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df760>,Cc1ccc(NC(=O)NC2CCN(C(C)C)C2=O)s1,0.8918358177913531,3.1020363339705037,2.1873199999999997,61.440000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df7d0>,COC(=O)C1CCN(C(=O)c2ccc(C)o2)c2ccccc21,0.800016712314035,2.766909802795942,2.8951200000000012,59.75,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df840>,COc1ccccc1CCN(C)Cc1nc2c(cnn2C)c(=O)[nH]1,0.7392637560291748,2.4500276003701096,1.3397,76.03999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df8b0>,Cc1ccsc1CCC(=O)N1CCN(S(N)(=O)=O)CC1,0.8687726629788125,2.39807299818864,0.33681999999999956,83.71000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df920>,CS(=O)(=O)c1ccccc1C(=O)NCCc1ccc(F)cc1,0.9181100031874924,1.7464678716886493,2.2016999999999998,63.24,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129df990>,Cc1cc(-c2nccn2Cc2nc(C)cs2)on1,0.7261284267427768,2.7382757810214997,2.65974,56.74,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfa00>,CC1=NC(=O)C2C(=N1)NC(=O)CC2c1ccc(C)cc1,0.8402702276131654,3.6983781920362446,1.57182,70.89,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfa70>,Cc1ccc(-c2cn[nH]c2C2CCCN(Cc3cnc(C)cn3)C2)cc1,0.7783967939161058,2.9256936939862577,3.863140000000003,57.7,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfae0>,CCNS(=O)(=O)c1ccc(C)c(C(=O)NCc2ccco2)c1,0.8488161297452682,2.0360772033406036,1.8162199999999995,88.41,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfb50>,COC(=O)c1nnn(-c2ccc(C(F)(F)F)cc2)c1C1CC1,0.8178413674138042,2.346494126417525,2.9501000000000017,57.01,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfbc0>,CCOc1nc2ccccc2nc1C(=O)Oc1ccc2c(c1)OCO2,0.5342361258439621,2.283895071793081,2.9764000000000017,79.77000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfc30>,Cc1ccc2cccc(C(=O)NCc3ccc(S(N)(=O)=O)cc3)c2n1,0.7481150915973207,1.9798743130997192,2.12062,102.14999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfca0>,COCn1cnc(C(=O)N2CCCC2c2ccc(F)cc2)c1,0.8720251382274119,2.8841385160182025,2.6034000000000006,47.36000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfd10>,CCCc1nnc(NC(=O)c2ccc(F)c(F)c2F)s1,0.8825655829543406,2.261867124062766,3.1602000000000015,54.88,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfd80>,Cc1cccc(NC(=O)C(C)N2CCN(C(=O)c3ccco3)CC2)c1,0.9271538532255259,2.3732411976702164,2.3730200000000004,65.79,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfdf0>,COC(=O)CCCS(=O)(=O)N1CCN(C)c2cc(F)ccc21,0.7628889570280721,2.51649028026368,1.3648999999999998,66.92,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfe60>,Cc1cc(CNC(=O)NC2(C)Cc3ccccc3C2)ccc1-n1cncn1,0.7504603063396736,2.635541938169382,2.9324200000000014,71.84,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dfed0>,CCOCC1CCCN1C(=O)Cc1ccc(O)cc1Cl,0.908715983581957,2.720362272904204,2.6156000000000006,49.769999999999996,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129dff40>,CCc1ccsc1C(=O)Nc1cnc(N(C)C)nc1,0.9314022213309519,2.4609546039018753,2.4188,58.120000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0040>,CC(C)(CNC(=O)Cc1coc(-c2ccccc2)n1)c1ccncc1,0.74974486192682,2.3520339284843352,3.3731000000000018,68.02000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e00b0>,CCN(C(=O)c1ccc2[nH]cnc2c1)C(C)C1CC1,0.9152149436305582,2.959752885271161,2.823500000000001,48.99,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0120>,Cc1ccccc1NC(=O)CSc1nnc(-c2ccco2)o1,0.7270111941020468,2.069812059109834,3.368820000000002,81.16000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0190>,COc1ccc(Br)cc1CC(=O)NCCCO,0.7830095914713795,1.873515027012406,1.4987999999999995,58.56,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0200>,CC(C)c1nnnn1CC(=O)NCC1CCCCC1,0.8751801764607003,2.29006945634503,1.4929999999999994,72.7,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0270>,CSc1ccc(OC(C)C(=O)N2CCNC(=O)C2)cc1,0.8459679054000128,2.687907877299809,1.1341999999999994,58.64,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e02e0>,Cc1cc(C(=O)Nc2ncc(C#CCO)s2)c(-c2ccccc2)o1,0.7185777921479974,2.6557833056622577,3.307620000000001,75.36,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0350>,CCN(CC1CC1)C(=O)c1cccc(OCC(F)F)n1,0.7726227164864565,2.5528402709159135,2.597600000000001,42.43000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e03c0>,Cc1ccc(-n2c(C)c(C)n3c4c(=O)[nH]c(=O)n(C)c4nc23)cc1,0.5777414573956902,2.5321754613326757,1.59046,77.09,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e04a0>,Cc1n[nH]c(C)c1CC(=O)NCC(CC(F)(F)F)C(F)(F)F,0.8153747713252507,3.404230476689113,2.8161400000000008,57.78,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0430>,CC(O)CN1CCN(C(=O)Cc2coc3cc4c(cc23)CCC4)CC1,0.9231802136476873,2.8899793070960005,1.989,56.92,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0510>,CCC1CCC(NC(=O)CCn2ccccc2=O)CC1,0.8970149886950105,2.142127131423825,2.3234000000000004,51.1,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0580>,CC(C)N(CC1CC1)C(=O)CNC(=O)c1cccs1,0.8675115129510153,2.2565486476665306,2.1249000000000002,49.410000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e05f0>,COCCOc1ccc(C2Oc3ccc(N)cc3O2)cc1,0.6764638809635612,2.6871726686529147,2.764000000000001,62.94,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0660>,CC(=O)N1CCCC(Cc2cnc(C(=O)NC3CC3)cn2)C1,0.9056818537087786,2.8796733263691436,1.1698,75.19,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e06d0>,CC(Nc1ccc(Br)cn1)C(=O)N(C)C,0.9110619938663147,2.71583580510789,1.7326999999999997,45.230000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0740>,CCC(C)n1ncc(C(=O)NCCc2c(C)cc(C)nc2C)c1C1CC1,0.8166528208890673,3.1271986492237556,4.0242600000000035,59.81,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e07b0>,CC(NC(=O)c1cn[nH]n1)c1ccc(Cl)cc1Cl,0.9101743866128853,2.7641668046035814,2.602500000000001,70.67,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0820>,Cc1cccc(CNC(=O)c2ccc(N3CCNC3=O)cc2)c1,0.911110279589376,1.9113558568899176,2.4546200000000002,61.440000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0890>,CC1CN(C(=O)C2CC(=O)N(CC(F)(F)F)C2)C(C)CO1,0.7655448266919054,3.6103720150181395,1.0329999999999997,49.85000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0900>,Cc1ccc(-n2nnnc2SCC(=O)NCC2CCCO2)c(C)c1,0.800614830088504,2.69799339999299,1.6664399999999995,81.93,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0970>,Cc1nn(CC(=O)N2CCC(C)CC2)c2ccccc12,0.8417783796865633,2.038519034257833,2.603220000000001,38.13,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e09e0>,CC(OC(=O)C1CCN(C(=O)C(C)(C)C)CC1)C(=O)Nc1ccccc1,0.8379483059596508,2.4605804477069633,2.8415,75.71,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0a50>,COc1ccc(CC(=O)Nc2ccccc2C#N)c(OC)c1,0.9205799379145747,1.8470727368393618,2.756680000000001,71.35,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0ac0>,Cc1cc(C)n2nc(C)c(C(=O)Nc3ncc(C)s3)c2n1,0.7895837022609303,2.5429788989467568,2.671780000000001,72.18,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0b30>,COc1ccc(Cl)cc1-n1nnc(C#N)c1-c1ccncc1,0.7430225467505234,2.5229453352087337,2.862980000000001,76.62,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0ba0>,CCOCc1ccc(CNC(=O)N2CC(C)OC(C)C2)cc1,0.9092945341333112,2.789020280595123,2.541900000000001,50.8,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0c10>,CSc1ccccc1NC(=O)CN(C)C(=O)c1ccc(F)cc1F,0.8411176874331108,2.045598538255753,3.397400000000002,49.410000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0c80>,CC1CCCN(C(=O)Nc2cccc(N3CCCNC3=O)c2)CC1,0.8739829274441555,2.6228549384545268,3.260200000000001,64.68,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0cf0>,CC(C)(C)C(CCO)NC(=O)Nc1ccc2c(c1)COC2,0.7986693983191877,2.984679317346222,2.6354000000000006,70.59,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0d60>,COc1ccccc1C1NC(C)Cc2c1ccn2C,0.8937360100784364,3.4486963218543067,2.657300000000001,26.189999999999998,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0dd0>,COc1cc(C)c(C(O)CNCc2ccccc2)cc1C,0.8565091669798124,2.3629962350281914,3.1352400000000014,41.49,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0e40>,CC(NC(=O)c1cc(=O)n(C)c(=O)n1C)c1ccc2c(c1)CCCC2,0.9183566742201876,2.7869128355240935,1.4537999999999998,73.1,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0eb0>,CC(=O)c1ccc(S(=O)(=O)N2CCC3(CC2)OCCCC3O)cc1,0.8343623203517239,3.430091988308644,1.5838,83.91000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0f20>,COc1ccccc1C(C)NC(=O)c1nn(C)cc1Cl,0.9424315291256464,2.54636404113597,2.573100000000001,56.15,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e0f90>,CN(c1cccc(C(=O)NCc2ccco2)c1)S(C)(=O)=O,0.9097094693877413,2.0646611270634683,1.6054,79.62,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1000>,Cc1nn(C(C)(C)C)c(N)c1S(=O)(=O)N1CCCCC1,0.9011039954392938,2.545765432546734,1.70332,81.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1070>,CC(C(=O)NCc1csc(=O)[nH]1)c1cccc(F)c1,0.8994407044782542,3.0390181973176063,1.9954,61.96,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e10e0>,COc1ccccc1OCC#CCNC(=O)CC1C=CCC1,0.6484869380419038,2.973046860798423,2.549900000000001,47.56,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1150>,CCN(CCC(=O)Nc1cccc(S(N)(=O)=O)c1)c1ccccc1,0.8028336231579575,1.9508883723023036,2.1891,92.5,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e11c0>,COc1ccc(S(=O)(=O)NCc2ccccn2)cc1OC,0.876362880814776,1.8425106347737596,1.5773,77.52000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1230>,CC1(CNC(=O)Cc2ccc(F)cc2F)COC1,0.8882394650546726,2.3456986285036887,1.6600000000000001,38.33,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e12a0>,Cn1cc(C(=O)NCc2ccc3c(c2)CCC3)c(C(C)(C)C)n1,0.9463752111827184,2.334494580666142,3.136300000000002,46.92,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1310>,Cc1ccc(NC(=O)COC(=O)C(N)c2ccccc2)cc1,0.8289494674948601,2.177005584433658,2.1767199999999995,81.42,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1380>,CCNC(=O)CCc1nnc(-c2ccccc2Br)o1,0.9177486415446481,2.110897661473235,2.567800000000001,68.02000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e13f0>,COCCN(CCOC)C(=O)c1cc(C)c(F)cc1F,0.7697857536794451,2.201482462058104,2.00822,38.77,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1460>,Cc1nc(CSc2c(N)cccc2Cl)no1,0.6748318219153138,2.5166469368867936,2.90592,64.94,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e14d0>,CC(C)c1nc2cc3c(cc2n1CCCC#N)OCCO3,0.8090989727687159,2.5377805435090934,3.2346800000000018,60.07000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1540>,Cc1ccc(F)cc1C(=O)Nc1cccc(C)c1N1CCCC1=O,0.9319357026498961,2.1069965238522457,3.821640000000002,49.410000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e15b0>,Cc1c(COc2ccccc2C#N)cnn1-c1ccccc1,0.73660011593787,2.086271674494448,3.631400000000002,50.839999999999996,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1620>,CC(=O)N1CCN(C(=O)c2ccnc3ccccc23)CC1,0.7974497072221534,1.8418497742783213,1.5391,53.510000000000005,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1690>,Cc1ccc(O)c(C(=O)c2c[nH]c3ccc(C#N)cc23)c1,0.7049901495714563,2.2206702175638515,3.284600000000001,76.88,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1700>,CCOC1CCCN(S(=O)(=O)c2ccc(F)c(C#N)c2)C1,0.8509834392791904,2.7625822351181064,1.88698,70.4,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1770>,CCC(=O)N1CCC(c2cc3ccccc3c(=O)[nH]2)CC1,0.9214001981943089,2.2333728512014,2.644100000000001,53.17,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e17e0>,CC=CCOC(C)C(=O)Nc1nc(C2CC2)cs1,0.8053685776834466,3.13558434306512,2.940200000000001,51.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1850>,CNC(=O)C(C)CN(C)C(=O)c1ccc(Br)cn1,0.9110224268518449,2.846331958449735,1.2981999999999996,62.300000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e18c0>,Cc1nn(C)c2ncc(C(=O)N3CCCC3c3cnn(C)c3)cc12,0.7227278110478527,2.991926146402589,1.9875199999999995,68.84,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1930>,Cc1cnn(CCC(=O)N2CCCC2Cn2nc(C)cc2C)c1,0.8487122540213095,2.992749116082541,2.0861599999999996,55.95,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e19a0>,COc1cc(C#N)ccc1OS(=O)(=O)c1ccc(C)cc1F,0.8093544630270881,2.168243357186757,2.7821000000000007,76.39,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1a10>,CCOC(=O)CCCNC(=O)c1cc(F)ccc1Br,0.6436482468319241,1.8714285293233353,2.6613000000000007,55.4,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1a80>,CCOC(=O)N1CCC(Nc2cc(C)nc3c2c(C)nn3CC)CC1,0.9217011289647159,2.5026239834293893,3.1008400000000016,72.28,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1af0>,Cc1cc(C(=O)N2CCOCC2C2CC2)c(C)n1Cc1cccs1,0.851106679821467,3.0038399473075668,3.465740000000002,34.47,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1b60>,COc1cccc2c1CCNC2CNC(=O)OC(C)(C)C,0.8979303665662647,2.85052441018442,2.4067000000000007,59.59,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1bd0>,CC(C)OCCCN(C)C(=O)c1cnc(C(C)(C)C)nc1,0.7566714296379909,2.4999708182343667,2.661200000000001,55.32,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1c40>,COC(=O)N1CCCC(C(=O)Nc2cccc(-n3cccn3)c2)C1,0.9376967718748214,2.5830141357789422,2.2892,76.46000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1cb0>,CCNC(=O)c1cc(S(=O)(=O)NCc2ccc(F)cc2)ccc1C,0.8397469492313049,1.8743258109830254,2.3623200000000004,75.27,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1d20>,CCCC(=O)Nc1ccc(NC(=O)Cn2cnnn2)cc1,0.8268664559140171,2.0015766973552473,1.0503999999999993,101.80000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1d90>,CCOc1ccccc1NCc1ccc(OC)c(O)c1,0.8464964954284687,1.754592718468361,3.4116000000000017,50.72,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1e00>,CN1CCN(C(=O)c2[nH]nc(C3CC3)c2Cl)C(c2ccccc2)C1,0.9305847753687648,3.0741906260405987,3.0694000000000017,52.230000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1e70>,CC(C)CC(NC(N)=O)C(=O)Nc1cccc(Cl)c1,0.7748780032056963,2.292323960145234,2.3614999999999995,84.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1ee0>,CCN1CC2(CCC1=O)CCN(C(=O)c1cnc(C)cn1)CC2,0.8319116916641531,3.076976335017452,1.6497200000000003,66.4,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1f50>,Cc1nc(C(=O)N2CCC(O)(c3ccccc3)C2)cs1,0.9213078708275662,2.7599281780516876,2.18522,53.43000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e1fc0>,Cc1oc(S(N)(=O)=O)cc1C(=O)NC(C)C(=O)N(C)C,0.7716875252910087,3.029142848211249,-0.5580799999999999,122.71,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2030>,Cc1ccc(NC(=O)c2cc(=O)[nH]c3ccccc23)nc1,0.7564096571758612,1.9769466973552454,2.4838200000000006,74.85,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e20a0>,CCCN(CCC)C(=O)c1snc(-c2ccccc2C)c1N,0.8768981844938636,2.428177581650818,3.962920000000002,59.22,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2110>,CCc1nnnn1CC(=O)NCc1cccs1,0.8448765429606989,2.352678826738515,0.6133999999999995,72.7,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2180>,Cc1cccc(-n2ncc3c(=O)n(C)c(=O)n(C)c32)c1,0.6546811733513036,2.362787963223605,0.7313199999999996,61.82,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e21f0>,Cc1ccc(C(=O)NCCc2nc3c(c(=O)[nH]2)CCCC3)cc1C,0.9050782714974096,2.2977728492388874,2.23804,74.85,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2260>,CC(=O)NCCNc1ccc(-c2nc(C(C)C)no2)cn1,0.7876843914662309,2.3965374926616345,1.8029999999999995,92.94,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e22d0>,CCOC(=O)CC1CN(C(=O)NCc2ccco2)CCN1C(C)=O,0.8086038199440508,2.862099824392729,0.9750999999999994,92.09,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2340>,CCOC(=O)c1sc(=O)n(Cc2ccccc2F)c1N,0.873863242639156,2.3172844667201087,1.8561,74.32000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e23b0>,CCCn1cc(NC(=O)Cc2csc(-c3ccc(C)o3)n2)cn1,0.7505618874034162,2.4448229897570517,3.499220000000002,72.95,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2420>,CC(NC(N)=O)C(=O)N1CCN(CC(=O)NC2CC2)CC1,0.5716798586657983,2.5236147075458604,-1.5339999999999971,107.76999999999998,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2490>,CC(C)N(C(=O)COC(=O)Cn1cnc2c(cnn2C)c1=O)C(C)C,0.6964877100911437,2.5689795943855973,0.3186000000000002,99.32,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2500>,CCCC(=O)Nc1c(-c2ccccc2OC)n[nH]c1C1CC1,0.8542926858365504,2.253807972571373,3.7013000000000025,67.00999999999999,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2570>,CC(=O)NC(C(=O)N1CCSc2ccccc21)C(C)C,0.9296331236798607,2.7160046005765306,2.2860000000000005,49.410000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e25e0>,CC(O)c1cccc(S(=O)(=O)N2c3ccccc3CC2C)c1,0.9467789797121491,2.8325010844026313,2.8798000000000012,57.61,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2650>,CC1CCN(C(=O)NCCCn2cccn2)C2CCCCC12,0.8696202976200028,3.4316124317177827,2.883400000000001,50.160000000000004,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e26c0>,COc1cccc(-n2ccc3nc(N4CCCC4)ncc3c2=O)c1,0.7408369710719158,2.2524604962977115,2.3895,60.25,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2730>,Cn1cc(C(=O)NCC(=O)N2CCc3sccc3C2)ccc1=O,0.902593067218796,2.412875394275609,0.7614999999999998,71.41,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e27a0>,C=CCNC(=O)CN(c1ccc(F)cc1)S(C)(=O)=O,0.7899339865375355,2.1509539209000827,0.8938999999999999,66.48,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2810>,COCc1ccccc1C(=O)Nc1cccnc1N(C)C,0.9169698149786896,2.031944793835038,2.5463000000000005,54.46,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e2880>,CNC(=O)CCN1CCOC(c2ccc(Cl)cc2)C1,0.9163415004191036,2.53346739905926,1.8494000000000002,41.57000000000001,0.992,1.0,0.785
<rdkit.Chem.rdchem.Mol object at 0x7471129e28f0>,CC1CCc2c(sc(=O)n2CC(=O)N2CCCc3ccccc32)C1,0.8418296246947843,3.016878349825765,3.014000000000002,42.31,0.992,1.0,0.785
